filename,collector_id,split,n_segments,positive_labels
001907.wav,9e0013646d606c4e,train,57,56
001908.wav,9e0013646d606c4e,train,48,47
001909.wav,9e0013646d606c4e,train,59,43
001910.wav,9e0013646d606c4e,train,37,43
001911.wav,9e0013646d606c4e,train,59,58
001912.wav,9e0013646d606c4e,train,59,79
001913.wav,9e0013646d606c4e,train,59,46
001934.wav,a0c73be165b34514,train,50,52
001935.wav,a0c73be165b34514,train,64,43
001936.wav,a0c73be165b34514,train,62,66
001937.wav,a0c73be165b34514,train,50,30
001938.wav,a0c73be165b34514,train,39,41
001939.wav,a0c73be165b34514,train,32,40
001940.wav,a0c73be165b34514,train,69,85
001941.wav,a0c73be165b34514,train,42,12
001942.wav,bf6add8e0cf11084,train,46,49
001943.wav,bf6add8e0cf11084,train,61,113
001944.wav,bf6add8e0cf11084,train,49,51
001945.wav,bf6add8e0cf11084,train,48,47
001946.wav,bf6add8e0cf11084,train,59,65
001947.wav,bf6add8e0cf11084,train,62,51
001948.wav,bf6add8e0cf11084,train,61,26
001949.wav,bf6add8e0cf11084,train,54,51
001950.wav,bf6add8e0cf11084,train,42,74
001951.wav,bf6add8e0cf11084,train,50,96
001952.wav,f9ac68f7f0b71220,validation,42,74
001953.wav,f9ac68f7f0b71220,validation,32,20
001954.wav,f9ac68f7f0b71220,validation,34,40
001955.wav,f9ac68f7f0b71220,validation,43,46
001956.wav,f9ac68f7f0b71220,validation,42,52
001957.wav,f9ac68f7f0b71220,validation,42,37
001958.wav,f9ac68f7f0b71220,validation,45,83
001959.wav,f9ac68f7f0b71220,validation,63,70
001960.wav,f9ac68f7f0b71220,validation,42,48
001961.wav,f9ac68f7f0b71220,validation,55,88
001970.wav,50344198cb766b35,train,43,32
001971.wav,50344198cb766b35,train,35,83
001972.wav,50344198cb766b35,train,32,28
001973.wav,50344198cb766b35,train,40,51
001974.wav,50344198cb766b35,train,43,41
001975.wav,50344198cb766b35,train,28,25
001976.wav,50344198cb766b35,train,38,61
001977.wav,50344198cb766b35,train,36,36
001978.wav,50344198cb766b35,train,53,48
001979.wav,50344198cb766b35,train,59,52
001980.wav,23f33a22e31d3072,train,29,47
001981.wav,23f33a22e31d3072,train,53,67
001982.wav,23f33a22e31d3072,train,32,36
001983.wav,23f33a22e31d3072,train,55,52
001984.wav,23f33a22e31d3072,train,40,16
001985.wav,23f33a22e31d3072,train,65,86
001986.wav,23f33a22e31d3072,train,56,76
001987.wav,23f33a22e31d3072,train,52,66
001988.wav,23f33a22e31d3072,train,60,90
001989.wav,23f33a22e31d3072,train,44,68
001998.wav,5ee5c718cb9099f6,test,48,53
001999.wav,5ee5c718cb9099f6,test,43,24
002000.wav,5ee5c718cb9099f6,test,53,130
002001.wav,5ee5c718cb9099f6,test,50,77
002002.wav,5ee5c718cb9099f6,test,58,40
002003.wav,5ee5c718cb9099f6,test,59,83
002004.wav,5ee5c718cb9099f6,test,46,49
002005.wav,5ee5c718cb9099f6,test,64,73
002006.wav,5ee5c718cb9099f6,test,59,95
002007.wav,5ee5c718cb9099f6,test,27,31
002018.wav,6194f41fd9c5c2c8,train,68,89
002019.wav,6194f41fd9c5c2c8,train,47,32
002020.wav,6194f41fd9c5c2c8,train,33,61
002021.wav,6194f41fd9c5c2c8,train,58,70
002022.wav,6194f41fd9c5c2c8,train,34,57
002023.wav,6194f41fd9c5c2c8,train,26,29
002024.wav,6194f41fd9c5c2c8,train,39,50
002025.wav,6194f41fd9c5c2c8,train,53,49
002026.wav,785b8fee8ea8ddef,train,32,31
002027.wav,785b8fee8ea8ddef,train,35,26
002028.wav,785b8fee8ea8ddef,train,35,33
002029.wav,785b8fee8ea8ddef,train,33,42
002030.wav,785b8fee8ea8ddef,train,43,40
002031.wav,785b8fee8ea8ddef,train,34,55
002032.wav,785b8fee8ea8ddef,train,34,33
002033.wav,785b8fee8ea8ddef,train,36,40
002044.wav,26b580ebe0702efe,test,44,15
002045.wav,26b580ebe0702efe,test,37,47
002046.wav,26b580ebe0702efe,test,69,64
002047.wav,26b580ebe0702efe,test,60,22
002048.wav,26b580ebe0702efe,test,50,41
002049.wav,26b580ebe0702efe,test,33,34
002050.wav,26b580ebe0702efe,test,30,30
002051.wav,26b580ebe0702efe,test,40,39
002052.wav,26b580ebe0702efe,test,47,27
002053.wav,26b580ebe0702efe,test,40,38
002054.wav,fa05ba06fd76cd8d,validation,65,87
002055.wav,fa05ba06fd76cd8d,validation,37,50
002056.wav,fa05ba06fd76cd8d,validation,64,76
002057.wav,fa05ba06fd76cd8d,validation,55,51
002058.wav,fa05ba06fd76cd8d,validation,39,35
002059.wav,fa05ba06fd76cd8d,validation,52,43
002060.wav,fa05ba06fd76cd8d,validation,65,76
002061.wav,fa05ba06fd76cd8d,validation,51,58
002062.wav,fa05ba06fd76cd8d,validation,64,14
002063.wav,fa05ba06fd76cd8d,validation,52,33
002064.wav,d34c6a9343fbf006,train,54,52
002065.wav,d34c6a9343fbf006,train,50,49
002066.wav,d34c6a9343fbf006,train,48,27
002067.wav,d34c6a9343fbf006,train,48,43
002068.wav,d34c6a9343fbf006,train,41,51
002069.wav,d34c6a9343fbf006,train,51,62
002070.wav,d34c6a9343fbf006,train,45,63
002071.wav,d34c6a9343fbf006,train,49,44
002072.wav,d34c6a9343fbf006,train,50,96
002073.wav,d34c6a9343fbf006,train,38,74
002102.wav,eebe27a1445f87fc,test,49,34
002103.wav,eebe27a1445f87fc,test,40,36
002104.wav,eebe27a1445f87fc,test,34,40
002105.wav,eebe27a1445f87fc,test,50,41
002106.wav,eebe27a1445f87fc,test,49,55
002107.wav,eebe27a1445f87fc,test,32,48
002108.wav,eebe27a1445f87fc,test,33,23
002109.wav,eebe27a1445f87fc,test,51,55
002118.wav,61506fb9a208205c,train,77,44
002119.wav,61506fb9a208205c,train,31,12
002120.wav,61506fb9a208205c,train,32,39
002121.wav,61506fb9a208205c,train,49,45
002122.wav,61506fb9a208205c,train,31,46
002123.wav,61506fb9a208205c,train,49,48
002124.wav,61506fb9a208205c,train,48,46
002125.wav,61506fb9a208205c,train,38,29
002154.wav,9a14498ab5e1b587,train,48,54
002155.wav,9a14498ab5e1b587,train,57,50
002156.wav,9a14498ab5e1b587,train,61,66
002157.wav,9a14498ab5e1b587,train,49,53
002158.wav,9a14498ab5e1b587,train,42,46
002159.wav,9a14498ab5e1b587,train,56,48
002160.wav,9a14498ab5e1b587,train,43,70
002161.wav,9a14498ab5e1b587,train,60,61
002162.wav,9a14498ab5e1b587,train,59,100
002163.wav,9a14498ab5e1b587,train,49,101
002164.wav,66097c262a006801,train,50,70
002165.wav,66097c262a006801,train,50,45
002166.wav,66097c262a006801,train,54,61
002167.wav,66097c262a006801,train,51,35
002168.wav,66097c262a006801,train,63,93
002169.wav,66097c262a006801,train,51,67
002170.wav,66097c262a006801,train,49,65
002171.wav,66097c262a006801,train,52,47
002172.wav,e67241738b63a88c,train,57,97
002173.wav,e67241738b63a88c,train,56,55
002174.wav,e67241738b63a88c,train,52,43
002175.wav,e67241738b63a88c,train,53,57
002176.wav,e67241738b63a88c,train,49,57
002177.wav,e67241738b63a88c,train,47,50
002178.wav,e67241738b63a88c,train,38,34
002179.wav,e67241738b63a88c,train,37,53
002200.wav,e593222a90b0f87f,validation,57,47
002201.wav,e593222a90b0f87f,validation,46,63
002202.wav,e593222a90b0f87f,validation,50,48
002203.wav,e593222a90b0f87f,validation,48,70
002204.wav,e593222a90b0f87f,validation,46,29
002205.wav,e593222a90b0f87f,validation,54,60
002206.wav,e593222a90b0f87f,validation,36,48
002207.wav,e593222a90b0f87f,validation,48,67
002208.wav,b56155799c5c0972,train,43,43
002209.wav,b56155799c5c0972,train,34,24
002210.wav,b56155799c5c0972,train,30,36
002211.wav,b56155799c5c0972,train,50,58
002212.wav,b56155799c5c0972,train,32,27
002213.wav,b56155799c5c0972,train,38,44
002214.wav,b56155799c5c0972,train,32,36
002215.wav,b56155799c5c0972,train,42,46
002216.wav,cdeaccd352160197,train,47,44
002217.wav,cdeaccd352160197,train,47,19
002218.wav,cdeaccd352160197,train,54,45
002219.wav,cdeaccd352160197,train,53,46
002220.wav,cdeaccd352160197,train,58,39
002221.wav,cdeaccd352160197,train,50,67
002222.wav,cdeaccd352160197,train,36,57
002223.wav,cdeaccd352160197,train,33,35
002224.wav,8b46f4bbbf5fe423,train,30,30
002225.wav,8b46f4bbbf5fe423,train,29,18
002226.wav,8b46f4bbbf5fe423,train,59,63
002227.wav,8b46f4bbbf5fe423,train,45,72
002228.wav,8b46f4bbbf5fe423,train,53,75
002229.wav,8b46f4bbbf5fe423,train,30,26
002230.wav,8b46f4bbbf5fe423,train,29,6
002231.wav,8b46f4bbbf5fe423,train,53,30
002232.wav,8b46f4bbbf5fe423,train,38,74
002233.wav,8b46f4bbbf5fe423,train,42,62
002234.wav,6affd770f09fa5ed,validation,36,41
002235.wav,6affd770f09fa5ed,validation,44,48
002236.wav,6affd770f09fa5ed,validation,45,45
002237.wav,6affd770f09fa5ed,validation,42,53
002238.wav,6affd770f09fa5ed,validation,34,26
002240.wav,6affd770f09fa5ed,validation,51,36
002241.wav,6affd770f09fa5ed,validation,43,45
002242.wav,65566e7f5db2a4f2,train,49,44
002243.wav,65566e7f5db2a4f2,train,70,35
002244.wav,65566e7f5db2a4f2,train,48,21
002245.wav,65566e7f5db2a4f2,train,33,34
002246.wav,65566e7f5db2a4f2,train,32,31
002247.wav,65566e7f5db2a4f2,train,56,45
002248.wav,65566e7f5db2a4f2,train,42,42
002249.wav,65566e7f5db2a4f2,train,57,88
002250.wav,65566e7f5db2a4f2,train,56,80
002251.wav,65566e7f5db2a4f2,train,62,113
002252.wav,b7ba2d9ac3d7d219,train,41,53
002253.wav,b7ba2d9ac3d7d219,train,42,47
002254.wav,b7ba2d9ac3d7d219,train,43,27
002255.wav,b7ba2d9ac3d7d219,train,39,40
002256.wav,b7ba2d9ac3d7d219,train,38,33
002257.wav,b7ba2d9ac3d7d219,train,35,32
002258.wav,b7ba2d9ac3d7d219,train,37,11
002259.wav,b7ba2d9ac3d7d219,train,33,36
002268.wav,e2318f956e857704,train,43,45
002269.wav,e2318f956e857704,train,56,32
002270.wav,e2318f956e857704,train,64,81
002271.wav,e2318f956e857704,train,42,29
002272.wav,e2318f956e857704,train,54,49
002273.wav,e2318f956e857704,train,43,14
002274.wav,e2318f956e857704,train,44,33
002275.wav,e2318f956e857704,train,53,55
002276.wav,e2318f956e857704,train,48,41
002277.wav,e2318f956e857704,train,62,47
002286.wav,9141efc68a18c882,validation,39,31
002287.wav,9141efc68a18c882,validation,38,55
002288.wav,9141efc68a18c882,validation,36,35
002289.wav,9141efc68a18c882,validation,36,54
002290.wav,9141efc68a18c882,validation,32,45
002291.wav,9141efc68a18c882,validation,36,41
002292.wav,9141efc68a18c882,validation,43,51
002293.wav,9141efc68a18c882,validation,41,34
002294.wav,27699e7aa52c3add,train,38,69
002295.wav,27699e7aa52c3add,train,49,80
002296.wav,27699e7aa52c3add,train,39,44
002297.wav,27699e7aa52c3add,train,37,45
002298.wav,27699e7aa52c3add,train,45,42
002299.wav,27699e7aa52c3add,train,31,25
002300.wav,27699e7aa52c3add,train,55,65
002301.wav,27699e7aa52c3add,train,57,52
002311.wav,9beafee0416f0711,train,53,48
002312.wav,9beafee0416f0711,train,50,50
002313.wav,9beafee0416f0711,train,40,38
002314.wav,9beafee0416f0711,train,44,26
002315.wav,9beafee0416f0711,train,55,30
002316.wav,9beafee0416f0711,train,33,58
002317.wav,9beafee0416f0711,train,36,23
002318.wav,9beafee0416f0711,train,47,35
002319.wav,9beafee0416f0711,train,71,137
002320.wav,9beafee0416f0711,train,42,55
002338.wav,2a25d23c480c4dc5,train,52,62
002339.wav,2a25d23c480c4dc5,train,45,46
002340.wav,2a25d23c480c4dc5,train,44,35
002341.wav,2a25d23c480c4dc5,train,33,24
002342.wav,2a25d23c480c4dc5,train,47,58
002343.wav,2a25d23c480c4dc5,train,33,33
002344.wav,2a25d23c480c4dc5,train,31,30
002345.wav,2a25d23c480c4dc5,train,52,98
002346.wav,2a25d23c480c4dc5,train,33,48
002347.wav,2a25d23c480c4dc5,train,41,22
002366.wav,9516e3c382279ffd,validation,66,55
002367.wav,9516e3c382279ffd,validation,38,62
002368.wav,9516e3c382279ffd,validation,36,39
002369.wav,9516e3c382279ffd,validation,49,30
002370.wav,9516e3c382279ffd,validation,69,43
002371.wav,9516e3c382279ffd,validation,50,66
002372.wav,9516e3c382279ffd,validation,31,26
002373.wav,9516e3c382279ffd,validation,67,42
002374.wav,9516e3c382279ffd,validation,40,71
002375.wav,9516e3c382279ffd,validation,64,123
002376.wav,05f4dccfa25d37fb,train,49,55
002377.wav,05f4dccfa25d37fb,train,39,56
002378.wav,05f4dccfa25d37fb,train,42,39
002379.wav,05f4dccfa25d37fb,train,43,60
002380.wav,05f4dccfa25d37fb,train,46,51
002381.wav,05f4dccfa25d37fb,train,34,59
002382.wav,05f4dccfa25d37fb,train,55,50
002383.wav,05f4dccfa25d37fb,train,40,55
002392.wav,2b26bf9db2f3134c,validation,43,31
002393.wav,2b26bf9db2f3134c,validation,34,29
002394.wav,2b26bf9db2f3134c,validation,65,57
002395.wav,2b26bf9db2f3134c,validation,61,97
002396.wav,2b26bf9db2f3134c,validation,48,36
002397.wav,2b26bf9db2f3134c,validation,40,54
002398.wav,2b26bf9db2f3134c,validation,61,67
002399.wav,2b26bf9db2f3134c,validation,55,61
002400.wav,2b26bf9db2f3134c,validation,51,35
002401.wav,74242677b16e8d16,train,42,12
002402.wav,74242677b16e8d16,train,42,27
002403.wav,74242677b16e8d16,train,42,25
002404.wav,74242677b16e8d16,train,42,23
002405.wav,74242677b16e8d16,train,42,33
002406.wav,74242677b16e8d16,train,42,37
002407.wav,74242677b16e8d16,train,42,32
002408.wav,74242677b16e8d16,train,42,3
002409.wav,74242677b16e8d16,train,42,34
002410.wav,74242677b16e8d16,train,42,27
002418.wav,a40d578fc3f26400,train,38,30
002419.wav,a40d578fc3f26400,train,60,46
002420.wav,a40d578fc3f26400,train,59,106
002421.wav,a40d578fc3f26400,train,42,34
002422.wav,a40d578fc3f26400,train,60,91
002423.wav,a40d578fc3f26400,train,46,42
002424.wav,a40d578fc3f26400,train,50,42
002425.wav,a40d578fc3f26400,train,65,49
002426.wav,a40d578fc3f26400,train,67,116
002427.wav,a40d578fc3f26400,train,68,129
002428.wav,0f8dd46239d73a0a,train,55,79
002429.wav,0f8dd46239d73a0a,train,39,32
002430.wav,0f8dd46239d73a0a,train,57,54
002431.wav,0f8dd46239d73a0a,train,69,79
002432.wav,0f8dd46239d73a0a,train,46,34
002433.wav,0f8dd46239d73a0a,train,54,45
002434.wav,0f8dd46239d73a0a,train,69,77
002435.wav,0f8dd46239d73a0a,train,48,19
002436.wav,0f8dd46239d73a0a,train,65,115
002437.wav,0f8dd46239d73a0a,train,62,98
002446.wav,dec7e6d4f607f66a,train,40,41
002447.wav,dec7e6d4f607f66a,train,39,40
002448.wav,dec7e6d4f607f66a,train,39,36
002449.wav,dec7e6d4f607f66a,train,32,23
002450.wav,dec7e6d4f607f66a,train,47,84
002451.wav,dec7e6d4f607f66a,train,32,42
002452.wav,dec7e6d4f607f66a,train,44,55
002453.wav,dec7e6d4f607f66a,train,33,22
002454.wav,35f047def4f6cce0,train,61,65
002455.wav,35f047def4f6cce0,train,67,48
002456.wav,35f047def4f6cce0,train,43,40
002457.wav,35f047def4f6cce0,train,67,93
002458.wav,35f047def4f6cce0,train,34,46
002459.wav,35f047def4f6cce0,train,57,57
002460.wav,35f047def4f6cce0,train,67,99
002461.wav,35f047def4f6cce0,train,58,86
002462.wav,6e86999badc294b8,validation,61,65
002463.wav,6e86999badc294b8,validation,43,45
002465.wav,6e86999badc294b8,validation,53,62
002466.wav,6e86999badc294b8,validation,49,89
002467.wav,6e86999badc294b8,validation,61,67
002468.wav,6e86999badc294b8,validation,51,35
002469.wav,6e86999badc294b8,validation,67,56
002470.wav,6e86999badc294b8,validation,41,47
002471.wav,0ad56db2216ace6f,train,44,51
002472.wav,0ad56db2216ace6f,train,54,36
002473.wav,0ad56db2216ace6f,train,55,24
002474.wav,0ad56db2216ace6f,train,53,55
002475.wav,0ad56db2216ace6f,train,53,35
002476.wav,0ad56db2216ace6f,train,49,8
002477.wav,0ad56db2216ace6f,train,43,42
002478.wav,0ad56db2216ace6f,train,47,34
002497.wav,46e827e21a984f13,test,32,27
002498.wav,46e827e21a984f13,test,44,31
002499.wav,46e827e21a984f13,test,32,31
002500.wav,46e827e21a984f13,test,51,40
002501.wav,46e827e21a984f13,test,30,14
002502.wav,46e827e21a984f13,test,34,21
002503.wav,46e827e21a984f13,test,41,19
002504.wav,46e827e21a984f13,test,57,74
002505.wav,46e827e21a984f13,test,56,48
002506.wav,f396770c7f1b9115,train,44,43
002507.wav,f396770c7f1b9115,train,38,37
002508.wav,f396770c7f1b9115,train,47,37
002509.wav,f396770c7f1b9115,train,43,60
002510.wav,f396770c7f1b9115,train,45,27
002511.wav,f396770c7f1b9115,train,51,39
002512.wav,f396770c7f1b9115,train,46,80
002513.wav,f396770c7f1b9115,train,47,88
002514.wav,f396770c7f1b9115,train,45,108
002515.wav,f396770c7f1b9115,train,44,114
002516.wav,f7bc2c5dd14e40bd,validation,32,29
002517.wav,f7bc2c5dd14e40bd,validation,31,38
002518.wav,f7bc2c5dd14e40bd,validation,38,33
002519.wav,f7bc2c5dd14e40bd,validation,44,43
002520.wav,f7bc2c5dd14e40bd,validation,34,43
002521.wav,f7bc2c5dd14e40bd,validation,58,56
002522.wav,f7bc2c5dd14e40bd,validation,29,31
002523.wav,f7bc2c5dd14e40bd,validation,35,35
002524.wav,f7bc2c5dd14e40bd,validation,52,60
002525.wav,f7bc2c5dd14e40bd,validation,39,67
002534.wav,77e9dafc6c58efc0,test,62,63
002535.wav,77e9dafc6c58efc0,test,72,55
002536.wav,77e9dafc6c58efc0,test,75,88
002537.wav,77e9dafc6c58efc0,test,78,53
002538.wav,77e9dafc6c58efc0,test,41,18
002539.wav,77e9dafc6c58efc0,test,69,72
002540.wav,77e9dafc6c58efc0,test,73,108
002541.wav,77e9dafc6c58efc0,test,57,143
002542.wav,77e9dafc6c58efc0,test,72,119
002543.wav,77e9dafc6c58efc0,test,64,160
002554.wav,ebf8a7d21a2be3cb,train,40,51
002555.wav,ebf8a7d21a2be3cb,train,56,78
002556.wav,ebf8a7d21a2be3cb,train,63,61
002557.wav,ebf8a7d21a2be3cb,train,55,49
002558.wav,ebf8a7d21a2be3cb,train,47,72
002559.wav,ebf8a7d21a2be3cb,train,49,48
002560.wav,ebf8a7d21a2be3cb,train,46,63
002561.wav,ebf8a7d21a2be3cb,train,64,71
002562.wav,ebf8a7d21a2be3cb,train,34,41
002563.wav,ebf8a7d21a2be3cb,train,38,60
002574.wav,2feff8d566fef5f9,train,57,50
002575.wav,2feff8d566fef5f9,train,75,57
002576.wav,2feff8d566fef5f9,train,58,65
002577.wav,2feff8d566fef5f9,train,73,73
002578.wav,2feff8d566fef5f9,train,47,35
002579.wav,2feff8d566fef5f9,train,69,48
002580.wav,2feff8d566fef5f9,train,43,28
002581.wav,2feff8d566fef5f9,train,47,32
002582.wav,2feff8d566fef5f9,train,38,43
002583.wav,2feff8d566fef5f9,train,33,41
002584.wav,ed58e1464091ac70,train,58,80
002585.wav,ed58e1464091ac70,train,48,55
002586.wav,ed58e1464091ac70,train,54,55
002587.wav,ed58e1464091ac70,train,38,32
002588.wav,ed58e1464091ac70,train,31,43
002589.wav,ed58e1464091ac70,train,31,39
002590.wav,ed58e1464091ac70,train,43,37
002591.wav,ed58e1464091ac70,train,48,49
002592.wav,ed58e1464091ac70,train,38,59
002593.wav,ed58e1464091ac70,train,62,142
002604.wav,95b6ce2bf82d8213,train,47,38
002605.wav,95b6ce2bf82d8213,train,62,29
002606.wav,95b6ce2bf82d8213,train,40,22
002607.wav,95b6ce2bf82d8213,train,43,40
002608.wav,95b6ce2bf82d8213,train,51,26
002609.wav,95b6ce2bf82d8213,train,69,60
002610.wav,95b6ce2bf82d8213,train,51,44
002611.wav,95b6ce2bf82d8213,train,63,51
002612.wav,95b6ce2bf82d8213,train,55,106
002613.wav,95b6ce2bf82d8213,train,66,98
002624.wav,a356c72f48a9bd11,validation,43,55
002627.wav,a356c72f48a9bd11,validation,50,35
002628.wav,a356c72f48a9bd11,validation,46,47
002629.wav,a356c72f48a9bd11,validation,49,98
002630.wav,a356c72f48a9bd11,validation,58,90
002631.wav,a356c72f48a9bd11,validation,47,70
002632.wav,a356c72f48a9bd11,validation,66,91
002650.wav,a50cb4b9f4402b22,validation,44,59
002651.wav,a50cb4b9f4402b22,validation,34,29
002652.wav,a50cb4b9f4402b22,validation,46,39
002653.wav,a50cb4b9f4402b22,validation,40,44
002654.wav,a50cb4b9f4402b22,validation,46,56
002655.wav,a50cb4b9f4402b22,validation,40,40
002656.wav,a50cb4b9f4402b22,validation,34,18
002657.wav,a50cb4b9f4402b22,validation,38,41
002658.wav,4a17875f9e00a777,train,32,48
002659.wav,4a17875f9e00a777,train,35,19
002660.wav,4a17875f9e00a777,train,74,74
002661.wav,4a17875f9e00a777,train,50,47
002662.wav,4a17875f9e00a777,train,48,72
002663.wav,4a17875f9e00a777,train,36,28
002664.wav,4a17875f9e00a777,train,41,40
002665.wav,4a17875f9e00a777,train,48,51
002666.wav,ae06fa22d72cf276,train,56,39
002667.wav,ae06fa22d72cf276,train,31,23
002668.wav,ae06fa22d72cf276,train,67,52
002669.wav,ae06fa22d72cf276,train,29,36
002670.wav,ae06fa22d72cf276,train,41,72
002671.wav,ae06fa22d72cf276,train,52,87
002672.wav,ae06fa22d72cf276,train,56,45
002673.wav,ae06fa22d72cf276,train,61,136
002674.wav,ae06fa22d72cf276,train,55,46
002675.wav,ae06fa22d72cf276,train,43,62
002684.wav,b6510df984245bb9,train,40,66
002685.wav,b6510df984245bb9,train,32,31
002686.wav,b6510df984245bb9,train,50,23
002687.wav,b6510df984245bb9,train,55,78
002688.wav,b6510df984245bb9,train,46,27
002689.wav,b6510df984245bb9,train,36,42
002690.wav,b6510df984245bb9,train,64,94
002691.wav,b6510df984245bb9,train,43,41
002692.wav,b6510df984245bb9,train,39,81
002693.wav,d82ddc086a949a48,train,60,73
002694.wav,d82ddc086a949a48,train,59,55
002695.wav,d82ddc086a949a48,train,36,35
002696.wav,d82ddc086a949a48,train,65,104
002697.wav,d82ddc086a949a48,train,65,55
002698.wav,d82ddc086a949a48,train,39,7
002699.wav,d82ddc086a949a48,train,41,35
002710.wav,f4aa2870190b42a0,train,51,74
002711.wav,f4aa2870190b42a0,train,59,72
002712.wav,f4aa2870190b42a0,train,55,75
002713.wav,f4aa2870190b42a0,train,60,120
002714.wav,f4aa2870190b42a0,train,60,73
002715.wav,f4aa2870190b42a0,train,63,86
002716.wav,f4aa2870190b42a0,train,52,51
002717.wav,f4aa2870190b42a0,train,48,28
002718.wav,f4aa2870190b42a0,train,49,82
002719.wav,f4aa2870190b42a0,train,63,121
002740.wav,30597408a9a67e8f,train,39,61
002741.wav,30597408a9a67e8f,train,57,59
002742.wav,30597408a9a67e8f,train,36,39
002743.wav,30597408a9a67e8f,train,26,27
002744.wav,30597408a9a67e8f,train,43,43
002746.wav,30597408a9a67e8f,train,35,47
002747.wav,30597408a9a67e8f,train,34,35
002749.wav,30597408a9a67e8f,train,62,60
002750.wav,3fe46f5528e2281e,test,41,52
002751.wav,3fe46f5528e2281e,test,36,49
002752.wav,3fe46f5528e2281e,test,39,37
002753.wav,3fe46f5528e2281e,test,34,38
002754.wav,3fe46f5528e2281e,test,43,33
002755.wav,3fe46f5528e2281e,test,35,35
002756.wav,3fe46f5528e2281e,test,30,37
002757.wav,3fe46f5528e2281e,test,41,35
002758.wav,fdfac682bb4dea41,test,49,21
002759.wav,fdfac682bb4dea41,test,49,26
002760.wav,fdfac682bb4dea41,test,47,66
002761.wav,fdfac682bb4dea41,test,64,46
002762.wav,fdfac682bb4dea41,test,37,35
002763.wav,fdfac682bb4dea41,test,46,63
002764.wav,fdfac682bb4dea41,test,44,45
002765.wav,fdfac682bb4dea41,test,53,41
002766.wav,fdfac682bb4dea41,test,35,77
002767.wav,fdfac682bb4dea41,test,50,75
002768.wav,b6c6cb5e262134f3,train,34,34
002769.wav,b6c6cb5e262134f3,train,51,51
002770.wav,b6c6cb5e262134f3,train,32,43
002771.wav,b6c6cb5e262134f3,train,38,44
002772.wav,b6c6cb5e262134f3,train,49,49
002773.wav,b6c6cb5e262134f3,train,32,44
002774.wav,b6c6cb5e262134f3,train,32,30
002775.wav,b6c6cb5e262134f3,train,36,36
002784.wav,a89202bccdf16766,test,36,47
002785.wav,a89202bccdf16766,test,35,34
002786.wav,a89202bccdf16766,test,65,59
002787.wav,a89202bccdf16766,test,52,55
002788.wav,a89202bccdf16766,test,49,53
002789.wav,a89202bccdf16766,test,41,46
002790.wav,a89202bccdf16766,test,38,54
002791.wav,a89202bccdf16766,test,42,60
002792.wav,7c341b05b6cff491,train,38,33
002793.wav,7c341b05b6cff491,train,40,38
002794.wav,7c341b05b6cff491,train,39,38
002795.wav,7c341b05b6cff491,train,53,43
002796.wav,7c341b05b6cff491,train,58,71
002797.wav,7c341b05b6cff491,train,45,58
002798.wav,7c341b05b6cff491,train,39,26
002799.wav,7c341b05b6cff491,train,45,43
002800.wav,7c341b05b6cff491,train,61,62
002801.wav,7c341b05b6cff491,train,33,39
002862.wav,49f5683baad61ffa,test,46,40
002863.wav,49f5683baad61ffa,test,35,22
002864.wav,49f5683baad61ffa,test,35,33
002865.wav,49f5683baad61ffa,test,33,23
002866.wav,49f5683baad61ffa,test,43,79
002867.wav,49f5683baad61ffa,test,33,21
002868.wav,49f5683baad61ffa,test,36,48
002869.wav,49f5683baad61ffa,test,46,58
002870.wav,49f5683baad61ffa,test,66,76
002871.wav,49f5683baad61ffa,test,40,54
002900.wav,b8e68fecda06986b,test,42,38
002901.wav,b8e68fecda06986b,test,47,88
002902.wav,b8e68fecda06986b,test,30,41
002903.wav,b8e68fecda06986b,test,28,35
002904.wav,b8e68fecda06986b,test,41,41
002905.wav,b8e68fecda06986b,test,39,39
002906.wav,b8e68fecda06986b,test,33,31
002907.wav,b8e68fecda06986b,test,45,44
002908.wav,b8e68fecda06986b,test,35,36
002909.wav,b8e68fecda06986b,test,27,65
002910.wav,d1903c91eb223923,train,36,50
002911.wav,d1903c91eb223923,train,38,33
002912.wav,d1903c91eb223923,train,36,34
002913.wav,d1903c91eb223923,train,54,87
002914.wav,d1903c91eb223923,train,34,10
002915.wav,d1903c91eb223923,train,32,36
002916.wav,d1903c91eb223923,train,45,37
002917.wav,d1903c91eb223923,train,64,73
002918.wav,538f1656e7e29b3b,validation,54,63
002919.wav,538f1656e7e29b3b,validation,46,64
002920.wav,538f1656e7e29b3b,validation,67,72
002921.wav,538f1656e7e29b3b,validation,54,65
002922.wav,538f1656e7e29b3b,validation,53,100
002923.wav,538f1656e7e29b3b,validation,57,58
002924.wav,538f1656e7e29b3b,validation,66,53
002925.wav,538f1656e7e29b3b,validation,43,26
002926.wav,538f1656e7e29b3b,validation,52,84
002927.wav,9187c88d2f9eee05,validation,37,52
002928.wav,9187c88d2f9eee05,validation,30,23
002929.wav,9187c88d2f9eee05,validation,30,36
002930.wav,9187c88d2f9eee05,validation,34,41
002931.wav,9187c88d2f9eee05,validation,38,49
002932.wav,9187c88d2f9eee05,validation,44,29
002933.wav,9187c88d2f9eee05,validation,35,49
002934.wav,9187c88d2f9eee05,validation,38,49
002945.wav,793708d11a7fc18d,train,48,37
002946.wav,793708d11a7fc18d,train,33,41
002947.wav,793708d11a7fc18d,train,53,26
002948.wav,793708d11a7fc18d,train,35,48
